85952	52682	95284	70282	25467
33078	69116	65439	95396	17043
41014	58783	9017	74719	83587
52797	25295	44522	55610	39214
86065	16655	58065	39861	46215
64027	24780	66886	24936	4982
90123	62694	31812	85550	21455
43176	44771	73624	22453	47674
1744	56210	31004	57410	61085
85155	29018	19571	75889	27782
24083	46687	655	63863	23878
91760	74486	32130	67212	67007
76420	31504	31256	72054	15313
88657	29895	66671	5759	34221
82709	94205	31104	93206	37821
52160	46573	19198	87400	68595
80448	87903	54020	47203	30332
34606	19345	59003	2130	90508
44967	86457	52224	56095	78739
37878	40348	17711	98010	66495
68235	4558	87359	54489	11287
90990	26986	83652	26688	93005
31390	84896	39095	32879	73164
6652	32556	15561	63198	24802
51356	44677	45614	82454	99611
25645	20095	43188	42941	22620
50207	75690	82785	55550	51559
14886	55896	71209	95729	8928
87915	57352	51838	62006	70302
58329	38426	47994	55621	28810
82116	84968	5021	100000	55462
11097	7739	1849	48537	15370
46574	91532	98098	87822	22083
26522	19053	13846	23365	75297
11314	8473	62866	12293	80602
4012	57363	1215	89083	81605
3834	11139	26538	61922	7868
55291	35469	18036	13154	30677
67794	97220	8567	3486	61544
60694	59571	45524	37078	63897
68717	90750	49209	86460	24389
61466	95684	94910	58393	92560
66814	42414	38615	15869	73808
59500	19176	53656	98969	37794
74131	13186	71710	49471	47192
49515	24534	42469	56571	22820
86030	18214	14297	87164	56214
63306	29010	11805	68204	38827
73791	95039	90161	57925	86578
51880	451	77871	85807	35110
42167	91696	74476	92221	9639
41004	62421	70343	44471	59621
78921	53693	23826	23351	74853
64491	93776	88088	78979	36590
69	59007	66061	33855	53584
62802	17829	34759	37787	79471
85447	24273	9236	92382	30854
2044	20746	27945	61769	34276
42042	64059	62259	12382	42879
43176	47743	95513	89153	27364
44468	76429	86151	66411	64774
50434	64700	40150	30388	82889
47310	38081	95055	46124	25443
26612	77041	8198	93700	57734
74499	53608	39390	10708	98993
54426	29469	87372	15387	83653
61898	7701	93677	70517	51986
52746	40731	23226	23139	88880
32905	93699	44653	68453	47055
46106	74742	31781	72034	45720
10822	84371	32087	40062	59256
48127	3595	369	22708	167
4786	56374	55339	73434	51925
18989	25055	85142	14773	23356
88100	92933	84173	53695	22610
89107	13035	3997	48327	63654
1005	85787	73919	23675	83992
80428	18826	15702	2689	9958
37992	39453	97406	65868	54007
59169	90091	11853	59896	88390
24106	90921	5139	88387	40987
85109	42420	21099	99900	94348
45663	48102	95824	77804	91034
91096	36724	73386	39712	60055
80878	32912	45579	1711	65993
48235	21985	87581	73888	73190
7482	19348	64436	14644	43102
9281	74638	19601	74972	97439
71905	56295	88531	99087	64500
45495	1436	68342	79749	20457
39958	77002	79127	3414	51256
43340	9499	27000	63722	20033
88936	34004	36674	42837	64299
81587	13605	93125	64480	22065
26721	84336	78989	88686	92454
76815	94361	41697	28875	47091
18305	44233	11990	35473	10649
88350	69381	72096	28920	94953
47973	40573	88426	63195	86656
3748	69187	87830	21012	96410
17490	71059	95078	67910	73417
57568	6231	99680	57170	13497
9210	22994	18419	22234	81407
30884	98277	5678	10611	58677
68680	93681	16031	30459	54255
78635	38530	49534	39588	83107
26708	27458	6162	38728	71578
73023	38690	43206	83593	66235
950	93228	16309	3906	78416
94608	8176	2255	28869	63654
39425	9074	95438	76101	17500
45543	43813	9085	59956	14436
38247	27911	35417	39914	551
39630	38209	38825	3311	91423
43604	20718	64390	77634	42093
84292	95156	10251	14536	5520
93215	11197	96807	52558	89754
46813	76156	30211	87623	77297
1121	30368	6574	86100	91528
34632	72188	66715	88476	85633
9210	62208	78714	27203	85437
42847	45735	54022	4514	45575
6909	11989	19536	4844	94254
91720	29203	79931	84638	56347
709	17196	91167	50384	299
41194	24677	95099	77945	88158
71097	90493	50712	6784	19860
939	35826	63740	11734	34267
36836	21408	30847	18902	89467
